timestamp,trade_id,event,side,price,amount,pnl,fees,score,confidence,reason,type
2026-04-28T17:01:00.471301,34,ENTRY,BUY,0.10,6389.79601450,0.00,0.0000,0.504418,0.504418,Score:0.514 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:0.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T17:02:26.279985,35,ENTRY,BUY,0.10,6451.91599311,0.00,0.0000,0.555823,0.555823,Score:0.546 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:1.0 SMC:1.0 SR:0.0 KDJ:-1.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T17:15:53.725426,1,ENTRY,BUY,0.10,794.14901966,0.00,0.0000,0.204819,0.204819,Score:0.205 SMC:BOS Bull Pivot:Between PP (MR:0.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:-1.0 PA:-0.5 SMC:1.0 SR:1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:NEU 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T17:21:03.834236,1,ENTRY,SELL,0.10,793.21086054,0.00,0.0000,-0.261847,0.261847,Score:-0.333 SMC:BOS Bear Pivot:Between PP (MR:0.0 OB:0.0 VWAP:-1.0 BB:1.0 MACD:-1.0 PA:-0.5 SMC:-1.0 SR:1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BEAR 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T22:09:11.219992,9999,EXIT,SELL,0.10,1772.00000000,1.03,0.1415,0.000000,0.000000,,TRAIL_WIN
2026-04-28T22:11:02.649915,9999,EXIT,SELL,0.10,1772.00000000,1.01,0.1415,0.000000,0.000000,,TRAIL_WIN
2026-04-28T22:11:16.131608,9999,EXIT,SELL,0.10,1772.00000000,1.03,0.1415,0.000000,0.000000,,TRAIL_WIN
2026-04-28T22:12:05.667574,9999,EXIT,SELL,0.10,1772.00000000,1.03,0.1415,0.000000,0.000000,,TRAIL_WIN
2026-04-28T22:12:55.389343,9999,EXIT,SELL,0.10,1772.00000000,0.97,0.1414,0.000000,0.000000,,TRAIL_WIN
2026-04-29T01:25:17.757341,1,ENTRY,BUY,0.10,6106.17469880,0.00,0.0000,0.170000,0.170000,Score:0.350 SMC:Searching Pivot:Near Level (MR:0.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:0.0 PA:1.0 KDJ:1.0 ST:0.0),
2026-04-29T01:43:56.130192,1,ENTRY,BUY,0.10,8659.20601047,0.00,0.0000,0.360000,0.360000,Score:0.360 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:0.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:0.0 PA:1.0 KDJ:1.0 ST:1.0),
2026-04-29T15:20:41.304266,1,ENTRY,SELL,0.11,5122.95305644,0.00,0.0000,-0.168000,0.168000,Score:-0.200 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:0.0 ST:-1.0),
2026-04-29T15:20:43.621588,1,ENTRY,SELL,0.11,5121.97975863,0.00,0.0000,-0.168000,0.168000,Score:-0.200 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:0.0 ST:-1.0),
2026-04-29T15:30:12.904211,1,ENTRY,SELL,0.11,5156.15563144,0.00,0.0000,-0.152000,0.152000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T15:30:38.681431,1,ENTRY,SELL,0.11,5093.16778442,0.00,0.0000,-0.184000,0.184000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:05:15.798116,1,ENTRY,SELL,0.10,5264.37448466,0.00,0.0000,-0.160000,0.160000,Score:-0.240 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:05:17.872909,1,EXIT,BUY,0.10,5264.37448466,0.54,0.2164,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:05:23.433316,2,ENTRY,SELL,0.10,5123.40251657,0.00,0.0000,-0.240000,0.240000,Score:-0.240 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:05:25.720670,2,EXIT,BUY,0.10,5123.40251657,0.53,0.2106,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:05:36.439188,3,ENTRY,SELL,0.10,5124.16856844,0.00,0.0000,-0.248000,0.248000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:05:38.277086,3,EXIT,BUY,0.10,5124.16856844,0.58,0.2106,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:05:46.567088,4,ENTRY,SELL,0.10,5082.16542076,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:05:48.390334,4,EXIT,BUY,0.10,5082.16542076,0.32,0.2088,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:05:55.735371,5,ENTRY,SELL,0.10,5087.18487909,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:05:57.527757,5,EXIT,BUY,0.10,5087.18487909,0.57,0.2090,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:06:03.879778,6,ENTRY,SELL,0.10,5108.98899766,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:06:05.676363,6,EXIT,BUY,0.10,5108.98899766,0.63,0.2098,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:06:11.008118,7,ENTRY,SELL,0.10,5130.96289800,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:06:13.484020,7,EXIT,BUY,0.10,5130.96289800,0.53,0.2106,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:06:19.880439,8,ENTRY,SELL,0.10,5146.85948168,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:06:21.671757,8,EXIT,BUY,0.10,5146.85948168,0.63,0.2113,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:06:27.126488,9,ENTRY,SELL,0.10,5168.99747128,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T17:06:29.190643,9,EXIT,BUY,0.10,5168.99747128,0.58,0.2121,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:55:16.840712,1,ENTRY,SELL,0.10,5224.88176817,0.00,0.0000,-0.160000,0.160000,Score:-0.160 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:0.0 ST:1.0),
2026-04-29T17:55:25.681956,1,EXIT,BUY,0.10,5224.88176817,0.42,0.2165,0.000000,0.000000,,TRAIL_WIN
2026-04-29T17:55:31.754052,2,ENTRY,SELL,0.10,5239.45721109,0.00,0.0000,-0.160000,0.160000,Score:-0.160 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:0.0 ST:1.0),
2026-04-29T18:02:39.029539,2,EXIT,BUY,0.10,5239.45721109,-0.21,0.2170,0.000000,0.000000,,RECOVERY_EXIT
2026-04-29T18:02:44.807195,3,ENTRY,SELL,0.10,5058.58355336,0.00,0.0000,-0.240000,0.240000,Score:-0.240 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:-1.0 ST:1.0),
2026-04-29T18:03:03.439318,3,EXIT,BUY,0.10,5058.58355336,0.30,0.2095,0.000000,0.000000,,TRAIL_WIN
2026-04-29T18:03:11.525430,4,ENTRY,SELL,0.10,5220.55263603,0.00,0.0000,-0.160000,0.160000,Score:-0.160 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:0.0 ST:1.0),
2026-04-29T18:04:01.015678,4,EXIT,BUY,0.10,5220.55263603,0.73,0.2161,0.000000,0.000000,,TRAIL_WIN
2026-04-29T18:04:06.660427,5,ENTRY,SELL,0.10,5253.04131615,0.00,0.0000,-0.160000,0.160000,Score:-0.160 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:0.0 ST:1.0),
2026-04-29T18:05:18.965579,5,EXIT,BUY,0.10,5253.04131615,-0.26,0.2174,0.000000,0.000000,,RECOVERY_EXIT
2026-04-29T18:05:24.776051,6,ENTRY,SELL,0.10,5226.90862791,0.00,0.0000,-0.160000,0.160000,Score:-0.160 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-1.0 KDJ:0.0 ST:1.0),
2026-04-29T18:05:37.969372,6,EXIT,BUY,0.10,5226.90862791,0.47,0.2162,0.000000,0.000000,,TRAIL_WIN
2026-04-29T18:07:58.156502,1,ENTRY,BUY,0.10,1000.00000000,0.00,0.0000,0.500000,0.500000,,
2026-04-29T19:00:11.952593,7,ENTRY,SELL,0.10,5294.11132583,0.00,0.0000,-0.168000,0.168000,Score:-0.360 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:0.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:00:15.501213,7,EXIT,BUY,0.10,5294.11132583,0.42,0.2161,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:00:20.823058,8,ENTRY,SELL,0.10,6568.39175809,0.00,0.0000,-0.360000,0.360000,Score:-0.360 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:0.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:00:32.221261,8,EXIT,BUY,0.10,6568.39175809,0.39,0.2680,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:00:37.541911,9,ENTRY,SELL,0.10,6710.85316458,0.00,0.0000,-0.312000,0.312000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:02:09.249288,9,EXIT,BUY,0.10,6710.85316458,0.54,0.2735,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:08.114926,10,ENTRY,SELL,0.10,5361.20024990,0.00,0.0000,-0.152000,0.152000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:09.900853,10,EXIT,BUY,0.10,5361.20024990,0.33,0.2188,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:15.280067,11,ENTRY,SELL,0.10,6641.26459724,0.00,0.0000,-0.344000,0.344000,Score:-0.360 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:0.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:17.055903,11,EXIT,BUY,0.10,6641.26459724,0.61,0.2711,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:23.311743,12,ENTRY,SELL,0.10,6618.21181184,0.00,0.0000,-0.360000,0.360000,Score:-0.360 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:0.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:25.089149,12,EXIT,BUY,0.10,6618.21181184,0.68,0.2702,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:30.420286,13,ENTRY,SELL,0.10,6735.28478043,0.00,0.0000,-0.328000,0.328000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:32.197761,13,EXIT,BUY,0.10,6735.28478043,0.69,0.2748,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:37.906423,14,ENTRY,SELL,0.10,5137.22485317,0.00,0.0000,-0.296000,0.296000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:39.691508,14,EXIT,BUY,0.10,5137.22485317,0.47,0.2096,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:45.828350,15,ENTRY,SELL,0.10,5182.42336913,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:47.604881,15,EXIT,BUY,0.10,5182.42336913,0.53,0.2114,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:04:52.939545,16,ENTRY,SELL,0.10,5197.96953121,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:04:54.720097,16,EXIT,BUY,0.10,5197.96953121,0.53,0.2121,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:05:00.106664,17,ENTRY,SELL,0.10,5214.58514708,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:05:11.578629,17,EXIT,BUY,0.10,5214.58514708,0.38,0.2128,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:05:26.486523,18,ENTRY,SELL,0.10,5488.94291120,0.00,0.0000,-0.152000,0.152000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:05:28.252375,18,EXIT,BUY,0.10,5488.94291120,0.50,0.2238,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:05:35.374925,19,ENTRY,SELL,0.10,5307.34299428,0.00,0.0000,-0.248000,0.248000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:05:37.138457,19,EXIT,BUY,0.10,5307.34299428,0.59,0.2163,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:06:25.544415,20,ENTRY,SELL,0.10,5523.42780320,0.00,0.0000,-0.152000,0.152000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:06:29.838658,20,EXIT,BUY,0.10,5523.42780320,0.51,0.2252,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:06:35.175545,21,ENTRY,SELL,0.10,5272.51246963,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:06:36.939419,21,EXIT,BUY,0.10,5272.51246963,0.54,0.2150,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:06:42.262410,22,ENTRY,SELL,0.10,5289.88574614,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:06:44.027004,22,EXIT,BUY,0.10,5289.88574614,0.54,0.2157,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:06:50.180338,23,ENTRY,SELL,0.10,6980.88299922,0.00,0.0000,-0.312000,0.312000,Score:-0.360 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:0.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:06:51.943186,23,EXIT,BUY,0.10,6980.88299922,0.71,0.2849,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:06:57.580760,24,ENTRY,SELL,0.10,6968.97912859,0.00,0.0000,-0.328000,0.328000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:06:59.354252,24,EXIT,BUY,0.10,6968.97912859,0.85,0.2842,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:07:04.695456,25,ENTRY,SELL,0.10,5357.10799538,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:07:06.463315,25,EXIT,BUY,0.10,5357.10799538,0.49,0.2184,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:07:12.622095,26,ENTRY,SELL,0.10,5368.35396208,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:07:14.390375,26,EXIT,BUY,0.10,5368.35396208,0.55,0.2190,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:07:19.725224,27,ENTRY,SELL,0.10,5385.51437731,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:07:21.511575,27,EXIT,BUY,0.10,5385.51437731,0.55,0.2197,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:07:40.401047,28,ENTRY,SELL,0.10,5676.35648650,0.00,0.0000,-0.152000,0.152000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:07:42.165292,28,EXIT,BUY,0.10,5676.35648650,0.58,0.2314,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:07:47.504961,29,ENTRY,SELL,0.10,5490.39311745,0.00,0.0000,-0.248000,0.248000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:07:49.274017,29,EXIT,BUY,0.10,5490.39311745,0.78,0.2238,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:07:55.734868,30,ENTRY,SELL,0.10,5516.18645933,0.00,0.0000,-0.248000,0.248000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:07:57.506713,30,EXIT,BUY,0.10,5516.18645933,0.56,0.2250,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:02.835934,31,ENTRY,SELL,0.10,5467.14551560,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:04.603005,31,EXIT,BUY,0.10,5467.14551560,0.56,0.2229,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:12.861326,32,ENTRY,SELL,0.10,5483.54541371,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:18.519813,32,EXIT,BUY,0.10,5483.54541371,0.45,0.2236,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:24.599043,33,ENTRY,SELL,0.10,5493.35601855,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:26.368458,33,EXIT,BUY,0.10,5493.35601855,0.56,0.2241,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:31.695292,34,ENTRY,SELL,0.10,5511.45688298,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:33.462068,34,EXIT,BUY,0.10,5511.45688298,0.56,0.2248,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:38.781378,35,ENTRY,SELL,0.10,5528.53230086,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:43.082539,35,EXIT,BUY,0.10,5528.53230086,0.56,0.2255,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:48.851573,36,ENTRY,SELL,0.10,5544.57238328,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:50.622625,36,EXIT,BUY,0.10,5544.57238328,0.51,0.2262,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:08:55.954176,37,ENTRY,SELL,0.10,5558.39446306,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:08:57.719888,37,EXIT,BUY,0.10,5558.39446306,0.68,0.2267,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:09:05.607266,38,ENTRY,SELL,0.10,5583.98902504,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:09:07.394228,38,EXIT,BUY,0.10,5583.98902504,0.62,0.2277,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:09:12.722804,39,ENTRY,SELL,0.10,5603.02089296,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:09:14.488534,39,EXIT,BUY,0.10,5603.02089296,0.80,0.2284,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:09:20.733864,40,ENTRY,SELL,0.10,5632.84856485,0.00,0.0000,-0.280000,0.280000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:09:32.107027,40,EXIT,BUY,0.10,5632.84856485,0.80,0.2296,0.000000,0.000000,,TRAIL_WIN
2026-04-29T19:09:46.399813,41,ENTRY,SELL,0.10,5946.71863361,0.00,0.0000,-0.152000,0.152000,Score:-0.280 SMC:Building Structure Pivot:Between PP [Caution: Mid-Range] (MR:1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:0.0 PA:-1.0 KDJ:-1.0 ST:-1.0),
2026-04-29T19:09:50.859119,41,EXIT,BUY,0.10,5946.71863361,0.78,0.2424,0.000000,0.000000,,TRAIL_WIN
